frame,k,outRe_hex,outIm_hex
221,8,0BF9,02A8
221,9,EE9E,FC8B
221,10,0C18,0000
221,11,EE9B,04DB
221,12,F36F,0EF3
221,13,0CBE,EE9F
221,14,094F,FD5D
221,15,FAEC,0777
222,0,FC6D,026A
222,1,0293,FC42
222,2,017E,0000
222,3,055B,FD11
222,4,FFB6,00F6
222,5,F9C2,F842
222,6,FBAF,FD49
222,7,050E,02A1
222,8,FC6D,FD96
222,9,0581,06F0
222,10,FC10,0000
222,11,04EF,FD3F
222,12,01A4,FF0A
222,13,025C,07BE
222,14,FBAF,02B7
222,15,053C,030F
223,0,F508,03DC
223,1,057D,0399
223,2,F280,0000
223,3,0189,03CF
223,4,D782,1F4C
223,5,F59B,E220
223,6,F657,F831
223,7,13CA,0E71
223,8,F508,FC24
223,9,1C8F,091B
223,10,E2E2,0000
223,11,1B5B,F91F
223,12,161C,E0B4
223,13,F093,1DE0
223,14,F657,07CF
223,15,091A,F4A1
224,0,1B9B,F967
224,1,EC71,03C0
224,2,FA71,0000
224,3,F6AB,0A19
224,4,F6DE,01B9
224,5,117C,16E4
224,6,16CB,0418
224,7,EF3A,EE75
224,8,1B9B,0699
224,9,EEAD,EE00
224,10,02A1,0000
224,11,EC25,0E75
224,12,FA52,FE47
224,13,FD7C,E91C
224,14,16CB,FBE8
224,15,F396,F8FD
225,0,0B44,03A9
225,1,FDA0,F496
225,2,056E,0000
225,3,04C4,FDFA
225,4,1766,EC8E
225,5,094D,11AC
225,6,0623,0633
225,7,F625,F366
225,8,0B44,FC57
225,9,EF06,FACC
225,10,11D4,0000
225,11,F018,068C
225,12,F084,1372
225,13,0CAF,EE54
225,14,0623,F9CD
225,15,FEB7,0814
226,0,F2FB,051E
226,1,09C2,005F
226,2,064C,0000
226,3,05F3,F7A1
226,4,080C,FBBA
226,5,F468,F648
226,6,F349,FCE7
226,7,06F2,095D
226,8,F2FB,FAE2
226,9,0528,0CF1
226,10,001A,0000
226,11,075D,F70D
226,12,FF82,0446
226,13,085E,09B8
226,14,F349,0319
226,15,065E,07F5
227,0,FF88,F90D
227,1,FE90,0780
227,2,FF9C,0000
227,3,F746,0286
227,4,FD5F,0356
227,5,FFA6,0008
227,6,03EA,0040
227,7,FED2,0505
227,8,FF88,06F3
227,9,01A4,FBF0
227,10,001C,0000
227,11,01F4,FE1C
227,12,040D,FCAA
227,13,F6E4,FFF8
227,14,03EA,FFC0
227,15,FA68,FA59
228,0,0844,FC00
228,1,FA07,FE37
228,2,04EC,0000
228,3,FE06,021F
228,4,0F72,F3CA
228,5,0849,0E2C
228,6,09B1,0295
228,7,F5A4,F57E
228,8,0844,0400
228,9,F391,F8F9
228,10,0A16,0000
228,11,F22C,0709
228,12,F708,0C36
228,13,04D1,F1D4
228,14,09B1,FD6B
228,15,FA8E,015A
229,0,F942,0580
229,1,0519,FD09
229,2,03DC,0000
229,3,07D8,F93A
229,4,03C8,FD94
229,5,F759,F85E
229,6,F673,FD6D
229,7,05A7,0494
229,8,F942,FA80
229,9,03C1,0AE1
229,10,FEB6,0000
229,11,04C0,FA84
229,12,FEF2,026C
229,13,0895,07A2
229,14,F673,0293
229,15,06F1,07AE
230,0,F925,048E
230,1,041A,0241
230,2,F4C5,0000
230,3,02FC,00CD
230,4,DB86,1B8E
230,5,F35D,E713
230,6,F7A0,F7E7
230,7,106B,0CA1
230,8,F925,FB72
230,9,1658,0B2F
230,10,E493,0000
230,11,15FC,F8EF
230,12,12A4,E472
230,13,F6EF,18ED
230,14,F7A0,0819
230,15,088D,F9A3
231,0,15AB,EFFC
231,1,F068,0825
231,2,F9E2,0000
231,3,EA6D,0F98
231,4,F29C,0766
231,5,1187,125A
231,6,1CAB,0585
231,7,F031,F62B
231,8,15AB,1004
231,9,F6C6,E64F
231,10,04EC,0000
231,11,F295,0C38
231,12,016A,F89A
231,13,E91D,EDA6
231,14,1CAB,FA7B
231,15,ECD1,EE05
232,0,03F4,00B1
232,1,FF59,F62B
232,2,03DB,0000
232,3,0754,0067
232,4,1619,EE9A
232,5,0BA9,0C7B
232,6,04A7,0506
232,7,F940,F184
232,8,03F4,FF4F
232,9,F4D3,FA5D
232,10,0DE7,0000
232,11,F36C,08A7
232,12,F34F,1166
232,13,09CB,F385
232,14,04A7,FAFA
232,15,0180,056E
233,0,F4CC,04F6
233,1,085B,0325
233,2,09A8,0000
233,3,03FC,F3B9
233,4,0B89,F85D
233,5,F176,F944
233,6,F381,FD51
233,7,0400,0C4A
233,8,F4CC,FB0A
233,9,00DB,0F85
233,10,044A,0000
233,11,0402,F3B7
233,12,FC45,07A3
233,13,0D7C,06BC
233,14,F381,02AF
233,15,03FE,0C46
234,0,025E,FA28
234,1,FCF4,0496
234,2,001A,0000
234,3,F8D4,0560
234,4,FB62,03D8
234,5,023D,0043
234,6,0763,FE67
234,7,FD8B,FF56
234,8,025E,05D8
234,9,01AC,FB46
234,10,FCE8,0000
234,11,FF80,029E
234,12,0314,FC28
234,13,F83B,FFBD
234,14,0763,0199
234,15,FAC9,F8AC
235,0,03D5,FE6D
235,1,FD50,FC45
235,2,0090,0000
235,3,0173,00FF
235,4,0DC6,F5C2
235,5,083A,0ABB
235,6,02B5,0523
235,7,FAB6,F843
235,8,03D5,0193
235,9,F73A,F923
235,10,0AD6,0000
235,11,F7ED,04F3
235,12,F94C,0A3E
235,13,0242,F545
235,14,02B5,FADD
235,15,FEAA,01CB
236,0,F94B,0588
236,1,061C,FFE9
236,2,081B,0000
236,3,03DE,F718
236,4,0703,FB11
236,5,F461,FABA
236,6,F7BC,FC37
236,7,0294,079D
236,8,F94B,FA78
236,9,006A,0CC7
236,10,0089,0000
236,11,020C,F7DA
236,12,FD27,04EF
236,13,0BAD,0546
236,14,F7BC,03C9
236,15,0356,0971
237,0,FF26,05BD
237,1,FDF7,FF69
237,2,F64E,0000
237,3,0635,01FB
237,4,DB8A,19C0
237,5,F686,EA08
237,6,FBAB,F671
237,7,0D30,04FF
237,8,FF26,FA43
237,9,132D,0B1B
237,10,E330,0000
237,11,1015,FDE5
237,12,0F0C,E640
237,13,FC5E,15F8
237,14,FBAB,098F
237,15,091A,FB21
238,0,0C6B,EF71
238,1,FA7F,0752
238,2,F478,0000
238,3,EBB9,0FA7
238,4,F082,0AB3
238,5,119F,0D3A
238,6,162E,08EC
238,7,F64B,FAEA
238,8,0C6B,108F
238,9,FD27,E44E
238,10,0650,0000
238,11,FAAD,0977
238,12,05EA,F54D
238,13,E09F,F2C6
238,14,162E,F714
238,15,F01B,EBF8
239,0,00AD,FD18
239,1,FE40,FB73
239,2,04EA,0000
239,3,041E,FFE5
239,4,172F,EF91
239,5,0868,0A45
239,6,025D,03F5
239,7,FA8C,F688
239,8,00AD,02E8
239,9,F6CC,FB5F
239,10,0CD4,0000
239,11,F696,0581
239,12,F653,106F
239,13,06E6,F5BB
239,14,025D,FC0B
239,15,0028,0412
240,0,F9CB,04EF
240,1,05AE,0277
240,2,0D7C,0000
240,3,02C8,F404
240,4,0C35,F65F
240,5,F2A6,FD03
240,6,F7AF,FB57
240,7,0005,0938
240,8,F9CB,FB11
240,9,FCE8,0F45
240,10,042A,0000
240,11,FEE2,F5A4
240,12,F8F5,09A1
240,13,113C,02FD
240,14,F7AF,04A9
240,15,01A5,0D20
241,0,02A0,FBBC
241,1,FCE8,017E
241,2,FC46,0000
241,3,FE72,051E
241,4,FA5C,044C
241,5,0503,FF75
241,6,044F,0011
241,7,0013,FC82
241,8,02A0,0444
241,9,02C2,FAC0
241,10,FC68,0000
241,11,00C0,042A
241,12,02F6,FBB4
241,13,F933,008B
241,14,044F,FFEF
241,15,FF1F,FA36
242,0,FFF3,FEB1
242,1,00CF,FD96
242,2,0139,0000
242,3,FE44,FFE3
242,4,0D84,F6CD
242,5,0535,0887
242,6,00D3,0530
242,7,FBBC,FD94
242,8,FFF3,014F
242,9,F92F,FA2A
242,10,0B99,0000
242,11,FAB0,015F
242,12,FB20,0933
242,13,FFA3,F779
242,14,00D3,FAD0
242,15,FD38,012A
243,0,FD1E,0473
243,1,0214,018E
243,2,09CC,0000
243,3,041D,F80D
243,4,078B,F9C2
243,5,F5FA,FD63
243,6,FB42,FADE
243,7,FFAD,0382
243,8,FD1E,FB8D
243,9,FD96,0CA4
243,10,FF88,0000
243,11,FDD7,FAA7
243,12,FB11,063E
243,13,0F2E,029D
243,14,FB42,0522
243,15,0247,09CA
244,0,FFDC,0763
244,1,FEAC,FBF0
244,2,F518,0000
244,3,0821,0174
244,4,DCA9,18C4
244,5,F7BB,EAF7
244,6,FA6A,F806
244,7,0DBE,0428
244,8,FFDC,F89D
244,9,1280,0A4C
244,10,E524,0000
244,11,1013,FE2C
244,12,0E33,E73C
244,13,FC99,1509
244,14,FA6A,07FA
244,15,0A76,FC38
245,0,067D,EEF1
245,1,FF00,08FF
245,2,F25A,0000
245,3,ECDA,0F74
245,4,F037,0C6B
245,5,108D,093D
245,6,11B3,092F
245,7,FA0D,FDBE
245,8,067D,110F
245,9,0134,E4F3
245,10,04B8,0000
245,11,FF86,07BA
245,12,090F,F395
245,13,DDA7,F6C3
245,14,11B3,F6D1
245,15,F253,EB14
246,0,00B2,FE21
246,1,FC7D,FB29
246,2,05AE,0000
246,3,0407,FF43
246,4,16EF,EFDC
246,5,0717,09CC
246,6,0116,02DC
246,7,FA93,F748
246,8,00B2,01DF
246,9,F6B7,FCCF
246,10,0B66,0000
246,11,F6A9,04CD
246,12,F6A9,1024
246,13,084D,F634
246,14,0116,FD24
246,15,001D,04A8
247,0,FB82,0548
247,1,0504,0294
247,2,0DD4,0000
247,3,024D,F3F8
247,4,0CC8,F583
247,5,F326,FEDC
247,6,F930,FBC4
247,7,FE78,0832
247,8,FB82,FAB8
247,9,FB14,0EDC
247,10,055C,0000
247,11,FCE3,F638
247,12,F7D0,0A7D
247,13,1260,0124
247,14,F930,043C
247,15,00B8,0D9E
248,0,024A,FCEA
248,1,FC96,0004
248,2,FBD4,0000
248,3,FF37,058E
248,4,FA6B,0469
248,5,0521,FEA8
248,6,03C1,0025
248,7,00D9,FC13
248,8,024A,0316
248,9,038C,FAF2
248,10,FC1E,0000
248,11,0187,049A
248,12,033F,FB97
248,13,F913,0158
248,14,03C1,FFDB
248,15,FFE5,F9C5
249,0,FEE2,FF9F
249,1,0238,FE70
249,2,0188,0000
249,3,FEDF,FED7
249,4,0D12,F703
249,5,03FE,07CA
249,6,FF4A,04C6
249,7,FC69,FEB2
249,8,FEE2,0061
249,9,F95E,FBA6
249,10,0B14,0000
249,11,FB65,0049
249,12,FB1A,08FD
249,13,0106,F836
249,14,FF4A,FB3A
249,15,FDDB,022E
250,0,FFD2,04A1
250,1,FFC0,00DE
250,2,0A05,0000
250,3,0431,F81F
250,4,0706,F999
250,5,F65D,FEF3
250,6,FCA3,FAA2
250,7,FE66,0215
250,8,FFD2,FB5F
250,9,FC02,0C60
250,10,FF49,0000
250,11,FC01,FB85
250,12,FA3A,0667
250,13,1049,010D
250,14,FCA3,055E
250,15,01CC,0A47
251,0,FE13,0784
251,1,0026,FC01
251,2,F372,0000
251,3,0743,02B4
251,4,DA7C,1ACB
251,5,F849,E88A
251,6,F9D8,F87C
251,7,0FA2,05AA
251,8,FE13,F87C
251,9,1584,095B
251,10,E46A,0000
251,11,131B,FDCE
251,12,1014,E535
251,13,F91B,1776
251,14,F9D8,0784
251,15,0ABC,F9D4
252,0,09B5,F4CC
252,1,FA10,056D
252,2,F405,0000
252,3,F0C1,0E47
252,4,F164,0A1B
252,5,1004,0ABD
252,6,1071,07D6
252,7,F8BC,F9B3
252,8,09B5,0B34
252,9,FE20,E875
252,10,03B1,0000
252,11,FC0B,099B
252,12,059C,F5E5
252,13,E5F2,F543
252,14,1071,F82A
252,15,F410,EE6B
253,0,FEBE,FF93
253,1,029E,FB56
253,2,053A,0000
253,3,0292,FCE3
253,4,18BC,EEAD
253,5,0533,0B3A
253,6,00AC,0528
253,7,FA0B,FA95
253,8,FEBE,006D
253,9,F4F6,FD4E
253,10,0F8A,0000
253,11,F684,01E3
253,12,F618,1153
253,13,08AB,F4C6
253,14,00AC,FAD8
253,15,FF0B,06A5
254,0,FDF2,039A
254,1,FF31,03FF
254,2,0EAD,0000
254,3,016F,F6E4
254,4,0AF2,F6F9
254,5,F390,FDBA
254,6,FC2D,F96C
254,7,FE0D,05B9
254,8,FDF2,FC66
254,9,FC6B,0E95
254,10,0185,0000
254,11,FCA7,F8E0
254,12,F8E6,0907
254,13,113E,0246
254,14,FC2D,0694
254,15,0009,0A83
255,0,0059,FF1C
255,1,007E,FCE7
255,2,F9E0,0000
255,3,0054,04E3
255,4,FB11,040A
255,5,05B1,FF13
255,6,01A4,0242
255,7,0203,FCCB
255,8,0059,00E4
255,9,036E,FA1F
255,10,FE64,0000
255,11,02B6,03E7
255,12,0327,FBF6
255,13,F833,00ED
255,14,01A4,FDBE
255,15,0107,FA6B
256,0,FE30,FD97
256,1,0182,0262
256,2,048F,0000
256,3,FCB7,FE35
256,4,0E43,F62A
256,5,021A,07B9
256,6,FFE5,0382
256,7,FB3E,0051
256,8,FE30,0269
256,9,F8FE,FCBA
256,10,0B93,0000
256,11,FAA3,FF13
256,12,FA99,09D6
256,13,016A,F847
256,14,FFE5,FC7E
256,15,FC1C,0267
257,0,FFCB,0572
257,1,0061,FDF6
257,2,07D2,0000
257,3,065B,F851
257,4,0439,FBBB
257,5,F65E,FD63
257,6,FC01,FA97
257,7,0008,015B
257,8,FFCB,FA8E
257,9,FD91,0CB2
257,10,FD00,0000
257,11,FD6B,FC07
257,12,FBB1,0445
257,13,0FB0,029D
257,14,FC01,0569
257,15,03BE,0A4D
258,0,FA46,03AB
258,1,01F4,007E
258,2,F11D,0000
258,3,0309,05E8
258,4,D7F0,1E35
258,5,FA31,E578
258,6,F93D,F9D6
258,7,11E9,08F7
258,8,FA46,FC55
258,9,1A86,0548
258,10,E4C9,0000
258,11,1813,FD32
258,12,145C,E1CB
258,13,EFA7,1A88
258,14,F93D,062A
258,15,0933,F3EF
259,0,0AD8,FC8F
259,1,F8EB,FDE1
259,2,F547,0000
259,3,FA5D,0A6A
259,4,F6E5,04D1
259,5,10EB,0D80
259,6,0AF4,068D
259,7,F872,F3AA
259,8,0AD8,0371
259,9,F91F,ED51
259,10,0261,0000
259,11,F7A7,0B8A
259,12,0089,FB2F
259,13,F3A9,F280
259,14,0AF4,F973
259,15,F992,F662
260,0,FF3F,FCEF
260,1,04AE,019D
260,2,087E,0000
260,3,FE4A,F9A7
260,4,1AA2,ECA6
260,5,0198,0D96
260,6,00AD,05C1
260,7,F814,0022
260,8,FF3F,0311
260,9,F202,FE45
260,10,1400,0000
260,11,F582,FD4B
260,12,F3F0,135A
260,13,091A,F26A
260,14,00AD,FA3F
260,15,FBB8,08EC
261,0,FF16,0337
261,1,FCB8,FFF8
261,2,09EB,0000
261,3,0634,FA55
261,4,06AF,FAB5
261,5,F7F2,FAD9
261,6,FBDE,F893
261,7,011B,0091
261,8,FF16,FCC9
261,9,005C,0C98
261,10,FB11,0000
261,11,FF00,FD53
261,12,FC1B,054B
261,13,0EF0,0527
261,14,FBDE,076D
261,15,0419,07C7
262,0,FF1C,FDAB
262,1,0211,FFBF
262,2,FA5E,0000
262,3,FD41,0315
262,4,FCF5,030A
262,5,04B0,009E
262,6,005A,0414
262,7,015B,0104
262,8,FF1C,0255
262,9,0237,F909
262,10,0286,0000
262,11,030F,00AF
262,12,030B,FCF6
262,13,F620,FF62
262,14,005A,FBEC
262,15,FEF5,FB38
263,0,004D,FD8D
263,1,FED3,0168
263,2,06A5,0000
263,3,FD7F,FEA7
263,4,1028,F45A
263,5,0240,0920
263,6,026A,01C1
263,7,F93F,FD18
263,8,004D,0273
263,9,F719,FDA2
263,10,0A27,0000
263,11,F77D,0125
263,12,F8DE,0BA6
263,13,04B2,F6E0
263,14,026A,FE3F
263,15,FBBD,031C
264,0,FE46,0477
264,1,0234,FF32
264,2,056A,0000
264,3,05F8,F7FC
264,4,FF88,FF9C
264,5,F420,F9D2
264,6,FB45,FAE7
264,7,02AB,04B6
264,8,FE46,FB89
264,9,0114,0D8A
264,10,FB38,0000
264,11,014E,F9EC
264,12,FEC2,0064
264,13,0C52,062E
264,14,FB45,0519
264,15,049B,0962
265,0,F840,0159
265,1,FF7F,001F
265,2,EF93,0000
265,3,FFDF,0C54
265,4,D548,20BE
265,5,FF0D,E444
265,6,FA20,FA0F
265,7,12F0,06BC
265,8,F840,FEA7
265,9,1E95,FEA1
265,10,E3B1,0000
265,11,1AD7,012A
265,12,16C6,DF42
265,13,E51B,1BBC
265,14,FA20,05F1
265,15,07C6,EBC6
266,0,05FB,02A6
266,1,FF56,FC77
266,2,F706,0000
266,3,FE7B,026A
266,4,004D,FDFD
266,5,0B3F,0EB6
266,6,026B,090F
266,7,F9C1,F8DB
266,8,05FB,FD5A
266,9,F4E8,F455
266,10,0924,0000
266,11,F7CD,0530
266,12,FC49,0203
266,13,FE2D,F14A
266,14,026B,F6F1
266,15,FC87,FF8B
267,0,0359,FDD8
267,1,FFC4,0259
267,2,0DE6,0000
267,3,FCB5,FA0A
267,4,1B96,EB43
267,5,FF8A,0F12
267,6,0500,01E2
267,7,F3CE,FD0E
267,8,0359,0228
267,9,EF52,00E3
267,10,11AA,0000
267,11,F01F,FF42
267,12,F21E,14BD
267,13,0DF2,F0EE
267,14,0500,FE1E
267,15,F906,09A6
268,0,FC10,03E0
268,1,01C8,FE2C
268,2,052E,0000
268,3,04AC,FBE2
268,4,01A0,FF48
268,5,F79E,F702
268,6,FB1D,FAFF
268,7,051B,048C
268,8,FC10,FC20
268,9,054C,0AB4
268,10,FB2C,0000
268,11,054A,FBA2
268,12,0032,00B8
268,13,0758,08FE
268,14,FB1D,0501
268,15,04DB,03F0
269,0,0196,FC75
269,1,FFE6,01F8
269,2,FD35,0000
269,3,FB7A,0414
269,4,FF51,00A0
269,5,0562,0449
269,6,044D,02B6
269,7,FD87,FDF8
269,8,0196,038B
269,9,FE64,F8AE
269,10,02A1,0000
269,11,FE62,02E2
269,12,0093,FF60
269,13,F916,FBB7
269,14,044D,FD4A
269,15,FC55,FB12
270,0,0226,FE2C
270,1,FFBF,FF11
270,2,04BF,0000
270,3,005E,FCA4
270,4,119F,F35C
270,5,0216,0A38
270,6,0229,0330
270,7,F9AB,FCA8
270,8,0226,01D4
270,9,F57D,FEAB
270,10,0B1F,0000
270,11,F6E6,0092
270,12,F859,0CA4
270,13,07AA,F5C8
270,14,0229,FCD0
270,15,FD99,0622
271,0,FE42,026A
271,1,00E6,0188
271,2,03B2,0000
271,3,0494,FA70
271,4,F6CE,0699
271,5,F2C1,F449
271,6,FD16,F7E0
271,7,050A,0605
271,8,FE42,FD96
271,9,06D0,0E26
271,10,F372,0000
271,11,053C,FA2C
271,12,0402,F967
271,13,07AF,0BB7
271,14,FD16,0820
271,15,04C6,055F
272,0,F85A,FB93
272,1,FFC9,002D
272,2,E73F,0000
272,3,FE9B,110E
272,4,D99B,1FD9
272,5,07C1,E9BD
272,6,FC56,00B5
272,7,1294,02EA
272,8,F85A,046D
272,9,1D2B,F3BF
272,10,E8A9,0000
272,11,1ADB,055C
272,12,194F,E027
272,13,DAC9,1643
272,14,FC56,FF4B
272,15,06E2,E6AC
273,0,00B6,0364
273,1,0299,FE57
273,2,0194,0000
273,3,FAE5,FEEB
273,4,0ABB,F70E
273,5,051C,0DF2
273,6,00BA,05BC
273,7,F77D,FDAC
273,8,00B6,FC9C
273,9,F36D,F9E7
273,10,0D0C,0000
273,11,F615,00EB
273,12,F8D9,08F2
273,13,0376,F20E
273,14,00BA,FA44
273,15,F97D,027E
274,0,0444,00E1
274,1,FE8B,FFCB
274,2,0DAC,0000
274,3,02B7,F6C9
274,4,1A86,EB0C
274,5,FE32,0E02
274,6,0325,007D
274,7,F4C8,FB47
274,8,0444,FF1F
274,9,EE81,05A1
274,10,0EA6,0000
274,11,EF03,FEF3
274,12,F0A0,14F4
274,13,15FE,F1FE
274,14,0325,FF83
274,15,FCF2,0EFD
275,0,FB50,0006
275,1,00B9,015D
275,2,01F1,0000
275,3,0151,0047
275,4,FB46,0446
275,5,FB0F,F4C9
275,6,FD30,FB73
275,7,0637,049E
275,8,FB50,FFFA
275,9,09BD,05C9
275,10,F8D7,0000
275,11,083F,FD69
275,12,03D4,FBBA
275,13,FE4B,0B37
275,14,FD30,048D
275,15,0359,FDB2
276,0,0328,FFA8
276,1,FDC2,FF24
276,2,FD3E,0000
276,3,FFD0,01FA
276,4,023A,FDBA
276,5,0686,067E
276,6,01ED,0357
276,7,FCE9,FB1E
276,8,0328,0058
276,9,FB5C,FA3A
276,10,03EC,0000
276,11,FBB6,03AE
276,12,FDB0,0246
276,13,FF68,F982
276,14,01ED,FCA9
276,15,FE9D,FF3A
277,0,0357,FF31
277,1,008C,00E5
277,2,08FB,0000
277,3,FE50,FA79
277,4,1062,F308
277,5,FDED,0A51
277,6,032A,0131
277,7,F7EB,FF21
277,8,0357,00CF
277,9,F40C,01E5
277,10,0B5D,0000
277,11,F546,FE39
277,12,F674,0CF8
277,13,0A95,F5AF
277,14,032A,FECF
277,15,FBAB,082D
278,0,FEC1,0322
278,1,FFEF,0024
278,2,FE8A,0000
278,3,0644,FDD2
278,4,EA3D,0F6E
278,5,F37A,EDBB
278,6,FC90,F68E
278,7,09EE,05D7
278,8,FEC1,FCDE
278,9,0E0F,0DC8
278,10,EBA6,0000
278,11,0B74,FBAE
278,12,091B,F092
278,13,022E,1245
278,14,FC90,0972
278,15,07CA,00A9
279,0,FBDB,F689
279,1,0051,00BE
279,2,E8BE,0000
279,3,F6BC,1235
279,4,E10E,19F1
279,5,0D2F,F571
279,6,03EE,05AC
279,7,0A85,0193
279,8,FBDB,0977
279,9,1431,EAD6
279,10,F416,0000
279,11,12B8,069F
279,12,14F2,E60F
279,13,D69F,0A8F
279,14,03EE,FA54
279,15,FEEF,E599
280,0,FFFF,FF9F
280,1,FEC9,019C
280,2,061B,0000
280,3,FED7,FD79
280,4,134E,F129
280,5,0585,0DD3
280,6,FFC9,0404
280,7,F754,FB03
280,8,FFFF,0061
280,9,F297,FC3E
280,10,0E23,0000
280,11,F439,01E1
280,12,F5A2,0ED7
280,13,08D7,F22D
280,14,FFC9,FBFC
280,15,FBBC,05A3
281,0,0328,02D3
281,1,018B,0047
281,2,0FD9,0000
281,3,0397,F3C2
281,4,15DC,EDC3
281,5,F929,0974
281,6,FF0F,FDE2
281,7,F797,003D
281,8,0328,FD2D
281,9,F165,0A8D
281,10,0B9D,0000
281,11,F29F,FACA
281,12,F164,123D
281,13,17D5,F68C
281,14,FF0F,021E
281,15,FE9F,1137
282,0,FCC5,FE39
282,1,FF5D,FF54
282,2,FC6C,0000
282,3,0163,047B
282,4,F782,0761
282,5,00A7,F602
282,6,FDE2,FDDE
282,7,070F,0130
282,8,FCC5,01C7
282,9,0B0F,FF66
282,10,F828,0000
282,11,0969,0129
282,12,0646,F89F
282,13,F713,09FE
282,14,FDE2,0222
282,15,03BD,F92C
283,0,002B,009C
283,1,00E1,0014
283,2,0197,0000
283,3,FD0B,FF20
283,4,06B2,FAA6
283,5,0307,06BE
283,6,FF94,038B
283,7,FC28,FFFC
283,8,002B,FF64
283,9,FA3D,FC48
283,10,08AD,0000
283,11,FBCB,FFA6
283,12,FC00,055A
283,13,0091,F942
283,14,FF94,FC75
283,15,FCAE,013E
284,0,03C8,0218
284,1,FFF8,FF3E
284,2,07BD,0000
284,3,03F8,F88F
284,4,0CBC,F558
284,5,FBBB,072A
284,6,0136,FEC7
284,7,F9FF,FD77
284,8,03C8,FDE8
284,9,F564,06E2
284,10,054B,0000
284,11,F5DE,FE67
284,12,F76E,0AA8
284,13,1091,F8D6
284,14,0136,0139
284,15,FFD7,0B93
285,0,FCB9,037E
285,1,FF72,00A1
285,2,F74A,0000
285,3,049F,0312
285,4,DD89,1984
285,5,F5BC,E647
285,6,FAAC,F67A
285,7,100A,0858
285,8,FCB9,FC82
285,9,1780,0A77
285,10,E43E,0000
285,11,14C5,FC62
285,12,1093,E67C
285,13,F716,19B9
285,14,FAAC,0986
285,15,095A,F834
286,0,035D,F90E
286,1,FF7A,FF31
286,2,EDFD,0000
286,3,F7FC,0EF9
286,4,ECC2,0E96
286,5,11EB,0404
286,6,08FA,07D7
286,7,FF9F,F8A9
286,8,035D,06F2
286,9,04F4,E98B
286,10,FDAB,0000
286,11,02CA,0A81
286,12,09F0,F16A
286,13,E4A1,FBFC
286,14,08FA,F829
286,15,FB27,EDDD
287,0,FFC3,FE6B
287,1,00B3,009A
287,2,09C6,0000
287,3,FEDD,FA58
287,4,1B69,EB92
287,5,03A6,0F4B
287,6,0004,04D4
287,7,F682,FD4C
287,8,FFC3,0195
287,9,F069,FDAC
287,10,136E,0000
287,11,F30D,FF3E
287,12,F28F,146E
287,13,0B48,F0B5
287,14,0004,FB2C
287,15,FB68,091E
288,0,0037,0508
288,1,FFDB,FFEC
288,2,0DDD,0000
288,3,0616,F590
288,4,0E39,F3F2
288,5,F5CA,0079
288,6,FC77,FA2E
288,7,FCF3,014C
288,8,0037,FAF8
288,9,F93F,0F10
288,10,0239,0000
288,11,F92C,FAEC
288,12,F61F,0C0E
288,13,16CA,FF87
288,14,FC77,05D2
288,15,024F,0E38
289,0,FF0A,FC50
289,1,0087,00E3
289,2,F9AA,0000
289,3,FDED,0530
289,4,F7F1,0714
289,5,03C5,FB94
289,6,014C,017E
289,7,03DA,00BC
289,8,FF0A,03B0
289,9,071B,FA63
289,10,FCA6,0000
289,11,064F,01B8
289,12,061B,F8EC
289,13,F3F5,046C
289,14,014C,FE82
289,15,0062,F85C
290,0,0052,FF3F
290,1,FFD5,FF33
290,2,0256,0000
290,3,FE6D,FFC9
290,4,0A62,F8A3
290,5,0392,0743
290,6,0130,02AE
290,7,FB8B,FD54
290,8,0052,00C1
290,9,F99B,FC75
290,10,07B2,0000
290,11,FA5B,017B
290,12,FBAA,075D
290,13,01EC,F8BD
290,14,0130,FD52
290,15,FD3D,0168
291,0,01AF,0356
291,1,003E,009F
291,2,0708,0000
291,3,04A5,F7E1
291,4,0247,FCE1
291,5,F5D4,FEBE
291,6,FE4F,FB4D
291,7,FEDE,0257
291,8,01AF,FCAA
291,9,FC6A,0BEF
291,10,FDA2,0000
291,11,FC7B,FB45
291,12,FC0B,031F
291,13,0EA0,0142
291,14,FE4F,04B3
291,15,0242,0A83
292,0,F8E8,00C9
292,1,FFF1,FED5
292,2,EE74,0000
292,3,0112,0B60
292,4,D869,1F24
292,5,FF06,E51C
292,6,FAC4,FB4C
292,7,12F2,067F
292,8,F8E8,FF37
292,9,1D9F,FEBF
292,10,E50C,0000
292,11,1A5A,00E8
292,12,16B3,E0DC
292,13,E60A,1AE4
292,14,FAC4,04B4
292,15,087A,ED39
293,0,0229,FEFF
293,1,0187,FF3A
293,2,F742,0000
293,3,FAED,055E
293,4,FFE7,FFB0
293,5,0C54,0C34
293,6,043E,087C
293,7,FA30,F9E4
293,8,0229,0101
293,9,F8AB,F1CE
293,10,083A,0000
293,11,F9E3,05CE
293,12,FF49,0050
293,13,F7B6,F3CC
293,14,043E,F784
293,15,FAA0,FAF0
294,0,0266,FF1D
294,1,FF5F,00B1
294,2,0EB1,0000
294,3,FF32,F860
294,4,1EF8,E8A5
294,5,0042,0FFF
294,6,032B,0226
294,7,F399,FC06
294,8,0266,00E3
294,9,EDD5,020F
294,10,12FD,0000
294,11,EECC,FF2C
294,12,F044,175B
294,13,11F6,F001
294,14,032B,FDDA
294,15,FA65,0C6E
295,0,FD5F,03A8
295,1,00BD,FFD8
295,2,0836,0000
295,3,04F9,FA11
295,4,0471,FC61
295,5,F6CD,F93D
