frame,k,outRe_hex,outIm_hex
148,0,CC8D,0000
148,1,14C4,F8B4
148,2,0946,FEEB
148,3,FC62,FEA0
148,4,0057,FF96
148,5,00CE,FEBC
148,6,00DA,006D
148,7,00B0,FF84
148,8,00FD,0000
148,9,00B0,007C
148,10,00DA,FF93
148,11,00CE,0144
148,12,0057,006A
148,13,FC62,0160
148,14,0946,0115
148,15,14C4,074C
149,0,A944,0000
149,1,3F12,1F29
149,2,EE6D,FE8F
149,3,FDBB,FADE
149,4,014A,0240
149,5,FDCB,007A
149,6,FFC5,00D1
149,7,FF24,FFED
149,8,FEEC,0000
149,9,FF24,0013
149,10,FFC5,FF2F
149,11,FDCB,FF86
149,12,014A,FDC0
149,13,FDBB,0522
149,14,EE6D,0171
149,15,3F12,E0D7
150,0,42BC,0000
150,1,B94E,E522
150,2,25A6,2083
150,3,F96A,FAE8
150,4,FF7D,FFC9
150,5,0016,0130
150,6,FDFA,FF4D
150,7,FFAA,007A
150,8,FEFA,0000
150,9,FFAA,FF86
150,10,FDFA,00B3
150,11,0016,FED0
150,12,FF7D,0037
150,13,F96A,0518
150,14,25A6,DF7D
150,15,B94E,1ADE
151,0,29A9,0000
151,1,DE28,2318
151,2,1C31,DEC2
151,3,F888,03C7
151,4,0069,FFDC
151,5,01E6,FE87
151,6,FFF1,FFF6
151,7,0136,0030
151,8,0129,0000
151,9,0136,FFD0
151,10,FFF1,000A
151,11,01E6,0179
151,12,0069,0024
151,13,F888,FC39
151,14,1C31,213E
151,15,DE28,DCE8
152,0,F2F8,0000
152,1,1C0E,EB19
152,2,F058,FA19
152,3,FF8E,051C
152,4,00D5,FF61
152,5,FF38,003A
152,6,0160,FFF3
152,7,0008,FFE3
152,8,0076,0000
152,9,0008,001D
152,10,0160,000D
152,11,FF38,FFC6
152,12,00D5,009F
152,13,FF8E,FAE4
152,14,F058,05E7
152,15,1C0E,14E7
153,0,062D,0000
153,1,F417,1A3B
153,2,057D,EEBD
153,3,0073,0476
153,4,FF8C,0015
153,5,0043,0058
153,6,FF9B,FFF5
153,7,FFCB,FFCD
153,8,FFCB,0000
153,9,FFCB,0033
153,10,FF9B,000B
153,11,0043,FFA8
153,12,FF8C,FFEB
153,13,0073,FB8A
153,14,057D,1143
153,15,F417,E5C5
154,0,1D40,0000
154,1,FD29,08AE
154,2,EFD2,EEEC
154,3,0522,05E0
154,4,0038,0006
154,5,007C,FF14
154,6,FF68,00D2
154,7,00C1,FF86
154,8,FFDC,0000
154,9,00C1,007A
154,10,FF68,FF2E
154,11,007C,00EC
154,12,0038,FFFA
154,13,0522,FA20
154,14,EFD2,1114
154,15,FD29,F752
155,0,FE9A,0000
155,1,0FD0,E662
155,2,E84E,082B
155,3,0700,00D9
155,4,0075,FF95
155,5,FFB8,FF7F
155,6,0058,0017
155,7,008C,FFF8
155,8,0028,0000
155,9,008C,0008
155,10,0058,FFE9
155,11,FFB8,0081
155,12,0075,006B
155,13,0700,FF27
155,14,E84E,F7D5
155,15,0FD0,199E
156,0,B980,0000
156,1,2565,EA97
156,2,F446,0ED9
156,3,0477,FCFC
156,4,002D,FF23
156,5,FFD9,0026
156,6,00F0,FF09
156,7,0027,0039
156,8,0082,0000
156,9,0027,FFC7
156,10,00F0,00F7
156,11,FFD9,FFDA
156,12,002D,00DD
156,13,0477,0304
156,14,F446,F127
156,15,2565,1569
157,0,D27A,0000
157,1,2357,4109
157,2,E37C,E915
157,3,0CED,0010
157,4,FD95,FEFF
157,5,007F,027E
157,6,FE86,FEE9
157,7,FFA9,0027
157,8,FF60,0000
157,9,FFA9,FFD9
157,10,FE86,0117
157,11,007F,FD82
157,12,FD95,0101
157,13,0CED,FFF0
157,14,E37C,16EB
157,15,2357,BEF7
158,0,2CF8,0000
158,1,FE90,C7C7
158,2,DD31,3434
158,3,0A7D,F669
158,4,FF0B,0121
158,5,00BB,FFC3
158,6,FC5D,0184
158,7,FF7C,0009
158,8,FE7E,0000
158,9,FF7C,FFF7
158,10,FC5D,FE7C
158,11,00BB,003D
158,12,FF0B,FEDF
158,13,0A7D,0997
158,14,DD31,CBCC
158,15,FE90,3839
159,0,3821,0000
159,1,C663,E18E
159,2,1C90,2784
159,3,FF30,F2E1
159,4,000C,005B
159,5,FEE6,FE49
159,6,003A,017E
159,7,0067,FFD2
159,8,0013,0000
159,9,0067,002E
159,10,003A,FE82
159,11,FEE6,01B7
159,12,000C,FFA5
159,13,FF30,0D1F
159,14,1C90,D87C
159,15,C663,1E72
160,0,E428,0000
160,1,151A,01F2
160,2,045B,07AE
160,3,FC32,F893
160,4,0023,0029
160,5,0094,00E1
160,6,0091,FFB0
160,7,0038,FFF8
160,8,004A,0000
160,9,0038,0008
160,10,0091,0050
160,11,0094,FF1F
160,12,0023,FFD7
160,13,FC32,076D
160,14,045B,F852
160,15,151A,FE0E
161,0,14A3,0000
161,1,E5D2,F8C4
161,2,1785,146C
161,3,F872,F98E
161,4,FFC5,003E
161,5,FFF8,002A
161,6,FF11,00F8
161,7,FF2C,FFDC
161,8,FF87,0000
161,9,FF2C,0024
161,10,FF11,FF08
161,11,FFF8,FFD6
161,12,FFC5,FFC2
161,13,F872,0672
161,14,1785,EB94
161,15,E5D2,073C
162,0,2866,0000
162,1,D2A2,FCC1
162,2,286B,026D
162,3,F488,FD17
162,4,0052,FFC8
162,5,002E,FF59
162,6,002D,00E1
162,7,00F4,FF8F
162,8,FFFE,0000
162,9,00F4,0071
162,10,002D,FF1F
162,11,002E,00A7
162,12,0052,0038
162,13,F488,02E9
162,14,286B,FD93
162,15,D2A2,033F
163,0,E7CA,0000
163,1,06A0,0157
163,2,13D4,F033
163,3,F6C2,0245
163,4,00B9,FF7D
163,5,00CC,FF97
163,6,00F4,FF55
163,7,018E,0005
163,8,009C,0000
163,9,018E,FFFB
163,10,00F4,00AB
163,11,00CC,0069
163,12,00B9,0083
163,13,F6C2,FDBB
163,14,13D4,0FCD
163,15,06A0,FEA9
164,0,A036,0000
164,1,34A8,FFF9
164,2,0658,F92C
164,3,F804,0634
164,4,FEC8,0032
164,5,FFF2,0054
164,6,FFCE,FF86
164,7,FF5A,006D
164,8,FF9E,0000
164,9,FF5A,FF93
164,10,FFCE,007A
164,11,FFF2,FFAC
164,12,FEC8,FFCE
164,13,F804,F9CC
164,14,0658,06D4
164,15,34A8,0007
165,0,1D14,0000
165,1,C22F,3DFA
165,2,3910,D0B9
165,3,EFC9,0C27
165,4,FF75,0143
165,5,01B5,FF8B
165,6,FE32,005D
165,7,003F,FF7E
165,8,FF96,0000
165,9,003F,0082
165,10,FE32,FFA3
165,11,01B5,0075
165,12,FF75,FEBD
165,13,EFC9,F3D9
165,14,3910,2F47
165,15,C22F,C206
166,0,24EE,0000
166,1,0352,286D
166,2,F4AC,BE14
166,3,FDBF,13EA
166,4,00D2,0010
166,5,0167,FDD6
166,6,FF6A,01AA
166,7,01A0,FF55
166,8,0082,0000
166,9,01A0,00AB
166,10,FF6A,FE56
166,11,0167,022A
166,12,00D2,FFF0
166,13,FDBF,EC16
166,14,F4AC,41EC
166,15,0352,D793
167,0,1081,0000
167,1,0BAC,E4EE
167,2,E7C6,F104
167,3,0359,0E6C
167,4,0156,FF0F
167,5,FE6D,FF7A
167,6,0142,0070
167,7,001A,FFE8
167,8,003B,0000
167,9,001A,0018
167,10,0142,FF90
167,11,FE6D,0086
167,12,0156,00F1
167,13,0359,F194
167,14,E7C6,0EFC
167,15,0BAC,1B12
168,0,F3F1,0000
168,1,0AD7,1EE7
168,2,F42B,DD65
168,3,0486,0C67
168,4,FFB2,FF8F
168,5,0042,0015
168,6,007F,FFAB
168,7,FFC9,FFC9
168,8,0037,0000
168,9,FFC9,0037
168,10,007F,0055
168,11,0042,FFEB
168,12,FFB2,0071
168,13,0486,F399
168,14,F42B,229B
168,15,0AD7,E119
169,0,1777,0000
169,1,088D,1465
169,2,DECA,E372
169,3,0AE2,0AE5
169,4,FF92,0033
169,5,0042,FF85
169,6,FF76,00A2
169,7,0027,FF5D
169,8,FFE5,0000
169,9,0027,00A3
169,10,FF76,FF5E
169,11,0042,007B
169,12,FF92,FFCD
169,13,0AE2,F51B
169,14,DECA,1C8E
169,15,088D,EB9B
170,0,1073,0000
170,1,0CF9,E25F
170,2,DAC2,0663
170,3,0CB5,04BC
170,4,FFE5,FFA4
170,5,FFF9,FF7E
170,6,FF96,001D
170,7,0061,0011
170,8,0023,0000
170,9,0061,FFEF
170,10,FF96,FFE3
170,11,FFF9,0082
170,12,FFE5,005C
170,13,0CB5,FB44
170,14,DAC2,F99D
170,15,0CF9,1DA1
171,0,CD5A,0000
171,1,1DAB,EA50
171,2,ED33,090A
171,3,0836,0052
171,4,003D,FF55
171,5,FFF2,FF5A
171,6,00C9,FF38
171,7,0085,0048
171,8,0084,0000
171,9,0085,FFB8
171,10,00C9,00C8
171,11,FFF2,00A6
171,12,003D,00AB
171,13,0836,FFAE
171,14,ED33,F6F6
171,15,1DAB,15B0
172,0,AAE3,0000
172,1,4A5D,292B
172,2,CF09,FDBA
172,3,0CC4,F63C
172,4,00D3,0456
172,5,FE0E,FFE2
172,6,0023,FF80
172,7,FF5D,004D
172,8,FEE7,0000
172,9,FF5D,FFB3
172,10,0023,0080
172,11,FE0E,001E
172,12,00D3,FBAA
172,13,0CC4,09C4
172,14,CF09,0246
172,15,4A5D,D6D5
173,0,2EB2,0000
173,1,EDA4,CF9F
173,2,E48D,4051
173,3,0DBF,F177
173,4,FF9C,00B6
173,5,FF1D,0231
173,6,FDF9,FE2B
173,7,FEAC,0119
173,8,FE52,0000
173,9,FEAC,FEE7
173,10,FDF9,01D5
173,11,FF1D,FDCF
173,12,FF9C,FF4A
173,13,0DBF,0E89
173,14,E48D,BFAF
173,15,EDA4,3061
174,0,3CA7,0000
174,1,CD1E,E413
174,2,0F71,29B6
174,3,04A0,EFD4
174,4,FF4D,FF9E
174,5,0240,0076
174,6,FE41,FF02
174,7,0072,0069
174,8,006B,0000
174,9,0072,FF97
174,10,FE41,00FE
174,11,0240,FF8A
174,12,FF4D,0062
174,13,04A0,102C
174,14,0F71,D64A
174,15,CD1E,1BED
175,0,EC45,0000
175,1,1855,F37A
175,2,F1D1,15F1
175,3,05A0,F406
175,4,008C,002D
175,5,FFB0,FE96
175,6,0013,0171
175,7,009F,FF96
175,8,0063,0000
175,9,009F,006A
175,10,0013,FE8F
175,11,FFB0,016A
175,12,008C,FFD3
175,13,05A0,0BFA
175,14,F1D1,EA0F
175,15,1855,0C86
176,0,0375,0000
176,1,FDDE,F247
176,2,FB5B,24C9
176,3,03F3,F240
176,4,FF68,00E1
176,5,FEC5,00BC
176,6,FF95,0069
176,7,FF7A,001B
176,8,FF1B,0000
176,9,FF7A,FFE5
176,10,FF95,FF97
176,11,FEC5,FF44
176,12,FF68,FF1F
176,13,03F3,0DC0
176,14,FB5B,DB37
176,15,FDDE,0DB9
177,0,3040,0000
177,1,D336,ED0A
177,2,1540,1E52
177,3,FF52,F3F3
177,4,FF90,0058
177,5,002A,0071
177,6,001E,FF38
177,7,FFB6,007C
177,8,0064,0000
177,9,FFB6,FF84
177,10,001E,00C8
177,11,002A,FF8F
177,12,FF90,FFA8
177,13,FF52,0C0D
177,14,1540,E1AE
177,15,D336,12F6
178,0,F42E,0000
178,1,0451,F468
178,2,052A,08BF
178,3,001F,F88E
178,4,0087,FFFD
178,5,00E5,FF9C
178,6,00EC,FF7F
178,7,00C3,FFD2
178,8,0118,0000
178,9,00C3,002E
178,10,00EC,0081
178,11,00E5,0064
178,12,0087,0003
178,13,001F,0772
178,14,052A,F741
178,15,0451,0B98
179,0,A414,0000
179,1,354E,ED27
179,2,F854,101B
179,3,01D5,FD4C
179,4,FF61,00AB
179,5,FF77,FFC0
179,6,FFAC,00C1
179,7,FFBE,FFC3
179,8,FFAA,0000
179,9,FFBE,003D
179,10,FFAC,FF3F
179,11,FF77,0040
179,12,FF61,FF55
179,13,01D5,02B4
179,14,F854,EFE5
179,15,354E,12D9
180,0,02E4,0000
180,1,D8E7,36BB
180,2,295B,E13B
180,3,F367,091B
180,4,02AE,00E8
180,5,FE77,FD49
180,6,0011,02B3
180,7,FF13,FF41
180,8,FF98,0000
180,9,FF13,00BF
180,10,0011,FD4D
180,11,FE77,02B7
180,12,02AE,FF18
180,13,F367,F6E5
180,14,295B,1EC5
180,15,D8E7,C945
181,0,30E4,0000
181,1,F077,1B63
181,2,FFB4,D5AB
181,3,FD1B,0D1F
181,4,00BB,FFC7
181,5,FEBF,FE83
181,6,02AA,01D7
181,7,0003,FEEF
181,8,0052,0000
181,9,0003,0111
181,10,02AA,FE29
181,11,FEBF,017D
181,12,00BB,0039
181,13,FD1B,F2E1
181,14,FFB4,2A55
181,15,F077,E49D
182,0,132D,0000
182,1,047D,E392
182,2,F584,FB45
182,3,FE7A,093A
182,4,00F7,FDDC
182,5,FEFC,028E
182,6,01E2,FE61
182,7,FFED,0022
182,8,0009,0000
182,9,FFED,FFDE
182,10,01E2,019F
182,11,FEFC,FD72
182,12,00F7,0224
182,13,FE7A,F6C6
182,14,F584,04BB
182,15,047D,1C6E
183,0,F327,0000
183,1,00C6,0DEE
183,2,0A6E,F082
183,3,FB4E,066E
183,4,FFFC,FFA3
183,5,00CE,0030
183,6,FF78,FF54
183,7,FFA6,004C
183,8,0005,0000
183,9,FFA6,FFB4
183,10,FF78,00AC
183,11,00CE,FFD0
183,12,FFFC,005D
183,13,FB4E,F992
183,14,0A6E,0F7E
183,15,00C6,F212
184,0,1B26,0000
184,1,EF74,1BE1
184,2,0751,E545
184,3,FC25,079A
184,4,0052,0044
184,5,FFFB,FF36
184,6,FFEF,00E5
184,7,FFCC,FF95
184,8,0016,0000
184,9,FFCC,006B
184,10,FFEF,FF1B
184,11,FFFB,00CA
184,12,0052,FFBC
184,13,FC25,F866
184,14,0751,1ABB
184,15,EF74,E41F
185,0,14B1,0000
185,1,FE0D,EC18
185,2,FAE7,FE48
185,3,FE97,03C2
185,4,006F,FFDC
185,5,0011,FFB4
185,6,007B,003C
185,7,0063,FFD6
185,8,003D,0000
185,9,0063,002A
185,10,007B,FFC4
185,11,0011,004C
185,12,006F,0024
185,13,FE97,FC3E
185,14,FAE7,01B8
185,15,FE0D,13E8
186,0,D0CF,0000
186,1,1255,EE2A
186,2,0733,036F
186,3,FBAB,0015
186,4,0104,FF5F
186,5,002B,FFC7
186,6,00F1,FF37
186,7,00BD,000C
186,8,0091,0000
186,9,00BD,FFF4
186,10,00F1,00C9
186,11,002B,0039
186,12,0104,00A1
186,13,FBAB,FFEB
186,14,0733,FC91
186,15,1255,11D6
187,0,ADA2,0000
187,1,3D07,307C
187,2,E5A4,F3B6
187,3,048A,F580
187,4,0182,0550
187,5,FE6E,FF92
187,6,0016,FF58
187,7,FFD9,004A
187,8,FF86,0000
187,9,FFD9,FFB6
187,10,0016,00A8
187,11,FE6E,006E
187,12,0182,FAB0
187,13,048A,0A80
187,14,E5A4,0C4A
187,15,3D07,CF84
188,0,27E1,0000
188,1,F587,E7E4
188,2,E277,2747
188,3,0D49,F6CB
188,4,003E,0109
188,5,FF7B,00F9
188,6,FE0B,FEA9
188,7,FF19,00F2
188,8,FED7,0000
188,9,FF19,FF0E
188,10,FE0B,0157
188,11,FF7B,FF07
188,12,003E,FEF7
188,13,0D49,0935
188,14,E277,D8B9
188,15,F587,181C
189,0,3AC3,0000
189,1,D87D,DDD5
189,2,FF75,2344
189,3,09A4,F51E
189,4,FEF9,FF4A
189,5,01D6,009A
189,6,FE95,FF14
189,7,005D,0059
189,8,006F,0000
189,9,005D,FFA7
189,10,FE95,00EC
189,11,01D6,FF66
189,12,FEF9,00B6
189,13,09A4,0AE2
189,14,FF75,DCBC
189,15,D87D,222B
190,0,EFA4,0000
190,1,13D2,FDBC
190,2,ED7D,0395
190,3,0A10,FD3B
190,4,004C,FF38
190,5,FF6C,FE5D
190,6,0091,013F
190,7,009A,FF92
190,8,0098,0000
190,9,009A,006E
190,10,0091,FEC1
190,11,FF6C,01A3
190,12,004C,00C8
190,13,0A10,02C5
190,14,ED7D,FC6B
190,15,13D2,0244
191,0,FF93,0000
191,1,0B24,0691
191,2,E8D3,038F
191,3,0A79,FFC2
191,4,FF3E,001B
191,5,FE93,00A4
191,6,004F,0009
191,7,FF7C,001B
191,8,FF65,0000
191,9,FF7C,FFE5
191,10,004F,FFF7
191,11,FE93,FF5C
191,12,FF3E,FFE5
191,13,0A79,003E
191,14,E8D3,FC71
191,15,0B24,F96F
192,0,2EBE,0000
192,1,E1B8,F06E
192,2,FE27,06EB
192,3,0613,02CD
192,4,FF18,FF50
192,5,0077,0059
192,6,FFBF,FF49
192,7,FFD6,0026
192,8,0006,0000
192,9,FFD6,FFDA
192,10,FFBF,00B7
192,11,0077,FFA7
192,12,FF18,00B0
192,13,0613,FD33
192,14,FE27,F915
192,15,E1B8,0F92
193,0,F112,0000
193,1,09C3,FA79
193,2,FC05,F222
193,3,0249,069F
193,4,0025,FF0F
193,5,0101,FF2D
193,6,006B,FFA0
193,7,00FF,FFD3
193,8,00DC,0000
193,9,00FF,002D
193,10,006B,0060
193,11,0101,00D3
193,12,0025,00F1
193,13,0249,F961
193,14,FC05,0DDE
193,15,09C3,0587
194,0,9DBA,0000
194,1,4172,FBB2
194,2,F4AA,FBD2
194,3,FCAC,0A1C
194,4,FEA8,FFB6
194,5,FF70,FF6C
194,6,FF62,00AA
194,7,FF4E,001E
194,8,FF36,0000
194,9,FF4E,FFE2
194,10,FF62,FF56
194,11,FF70,0094
194,12,FEA8,004A
194,13,FCAC,F5E4
194,14,F4AA,042E
194,15,4172,044E
195,0,0D2C,0000
195,1,CF4D,1B23
195,2,3CE0,FCCD
195,3,E594,FEA6
195,4,008F,043B
195,5,015C,FF80
195,6,FD3E,011D
195,7,FF37,FFCD
195,8,FE92,0000
195,9,FF37,0033
195,10,FD3E,FEE3
195,11,015C,0080
195,12,008F,FBC5
195,13,E594,015A
195,14,3CE0,0333
195,15,CF4D,E4DD
196,0,3C82,0000
196,1,CD38,1117
196,2,31E5,EF8F
196,3,EA1A,FEA5
196,4,01CE,00A4
196,5,0150,FEBF
196,6,FF6B,01A3
196,7,0106,FF81
196,8,0072,0000
196,9,0106,007F
196,10,FF6B,FE5D
196,11,0150,0141
196,12,01CE,FF5C
196,13,EA1A,015B
196,14,31E5,1071
196,15,CD38,EEE9
197,0,04F5,0000
197,1,0475,EB19
197,2,0E7D,0B8D
197,3,F2B9,F63E
197,4,032C,0149
197,5,FE23,FF94
197,6,0209,0073
197,7,007B,FFF7
197,8,009F,0000
197,9,007B,0009
197,10,0209,FF8D
197,11,FE23,006C
197,12,032C,FEB7
197,13,F2B9,09C2
197,14,0E7D,F473
197,15,0475,14E7
198,0,F3A2,0000
198,1,0049,FE18
198,2,0CD0,164C
198,3,FBD3,F1BB
198,4,FFDC,0138
198,5,006F,0169
198,6,FFF0,FEF4
198,7,FFBD,003E
198,8,FFE6,0000
198,9,FFBD,FFC2
198,10,FFF0,010C
198,11,006F,FE97
198,12,FFDC,FEC8
198,13,FBD3,0E45
198,14,0CD0,E9B4
198,15,0049,01E8
199,0,26AC,0000
199,1,E1F8,095F
199,2,0768,0A2C
199,3,043C,F4D0
199,4,FF34,0148
199,5,00D4,FF6E
199,6,FF6A,0046
199,7,0044,FFDD
199,8,0050,0000
199,9,0044,0023
199,10,FF6A,FFBA
199,11,00D4,0092
199,12,FF34,FEB8
199,13,043C,0B30
199,14,0768,F5D4
199,15,E1F8,F6A1
200,0,09B5,0000
200,1,0960,E9B5
200,2,E776,0B6B
200,3,0CFA,FC4B
200,4,FF73,FF34
200,5,FFFA,FF5B
200,6,00CA,0041
200,7,00D8,FFB1
200,8,00AD,0000
200,9,00D8,004F
200,10,00CA,FFBF
200,11,FFFA,00A5
200,12,FF73,00CC
200,13,0CFA,03B5
200,14,E776,F495
200,15,0960,164B
201,0,BE71,0000
201,1,2656,E5CD
201,2,EA97,0B72
201,3,0BB0,0053
201,4,FEF3,FF0C
201,5,003A,FF8D
201,6,00B5,FF88
201,7,00A0,FFE7
201,8,0081,0000
201,9,00A0,0019
201,10,00B5,0078
201,11,003A,0073
201,12,FEF3,00F4
201,13,0BB0,FFAD
201,14,EA97,F48E
201,15,2656,1A33
202,0,D1B3,0000
202,1,1591,47C3
202,2,EBA4,C4B2
202,3,14DC,17E3
202,4,F73A,FBEB
202,5,03A8,00C9
202,6,FDD6,008C
202,7,FFEF,FF61
202,8,FFDD,0000
202,9,FFEF,009F
202,10,FDD6,FF74
202,11,03A8,FF37
202,12,F73A,0415
202,13,14DC,E81D
202,14,EBA4,3B4E
202,15,1591,B83D
203,0,2BF9,0000
203,1,FC55,14C7
203,2,E612,CC3C
203,3,027B,1E45
203,4,FFAC,FF3B
203,5,FF6B,FDDF
203,6,FED2,03B4
203,7,FF91,FEED
203,8,FF0F,0000
203,9,FF91,0113
203,10,FED2,FC4C
203,11,FF6B,0221
203,12,FFAC,00C5
203,13,027B,E1BB
203,14,E612,33C4
203,15,FC55,EB39
204,0,25D5,0000
204,1,F078,E6EA
204,2,073F,F0BA
204,3,F3D3,11EA
204,4,02C7,FF60
204,5,FCFF,FF0A
204,6,01F3,0152
204,7,FFC6,FF96
204,8,FF79,0000
204,9,FFC6,006A
204,10,01F3,FEAE
204,11,FCFF,00F6
204,12,02C7,00A0
204,13,F3D3,EE16
204,14,073F,0F46
204,15,F078,1916
205,0,EFDB,0000
205,1,0179,098B
205,2,1DC1,F545
205,3,EA6D,0013
205,4,01C2,0187
205,5,0227,015F
205,6,FF8B,FECD
205,7,FFE7,0023
205,8,0011,0000
205,9,FFE7,FFDD
205,10,FF8B,0133
205,11,0227,FEA1
205,12,01C2,FE79
205,13,EA6D,FFED
205,14,1DC1,0ABB
205,15,0179,F675
206,0,0E2C,0000
206,1,F5A8,10B4
206,2,104A,0650
206,3,F618,F30B
206,4,00CC,0296
206,5,0032,FF2D
206,6,FF52,0118
206,7,0002,FFF2
206,8,FFBC,0000
206,9,0002,000E
206,10,FF52,FEE8
206,11,0032,00D3
206,12,00CC,FD6A
206,13,F618,0CF5
206,14,104A,F9B0
206,15,F5A8,EF4C
207,0,22E7,0000
207,1,ECD5,DE1C
207,2,007C,256A
207,3,0444,EDDC
207,4,FFCE,017F
207,5,FF1C,006A
207,6,0122,FFBC
207,7,003F,FFF2
207,8,0059,0000
207,9,003F,000E
207,10,0122,0044
207,11,FF1C,FF96
207,12,FFCE,FE81
207,13,0444,1224
207,14,007C,DA96
207,15,ECD5,21E4
208,0,DECB,0000
208,1,0AC7,EAAF
208,2,FD0B,1032
208,3,096D,FA70
208,4,FEA1,FE6A
208,5,015D,FFB8
208,6,00A7,FF1E
208,7,00FB,FFDF
208,8,0107,0000
208,9,00FB,0021
208,10,00A7,00E2
208,11,015D,0048
208,12,FEA1,0196
208,13,096D,0590
208,14,FD0B,EFCE
208,15,0AC7,1551
209,0,A565,0000
209,1,4692,2103
209,2,DBC6,FB63
209,3,04FC,F8C9
209,4,0459,0024
209,5,FFB0,018B
209,6,FEA8,00CB
209,7,FFDE,FF3D
209,8,0005,0000
209,9,FFDE,00C3
209,10,FEA8,FF35
209,11,FFB0,FE75
209,12,0459,FFDC
209,13,04FC,0737
209,14,DBC6,049D
209,15,4692,DEFD
210,0,1FE9,0000
210,1,F433,F515
210,2,DEF9,1AF9
210,3,17ED,FDA8
210,4,FDD2,FDD5
210,5,FD5B,FCF6
210,6,FEB9,04FF
210,7,FF31,FEBB
210,8,FEE7,0000
210,9,FF31,0145
210,10,FEB9,FB01
210,11,FD5B,030A
210,12,FDD2,022B
210,13,17ED,0258
210,14,DEF9,E507
210,15,F433,0AEB
211,0,3B45,0000
211,1,D9E0,EC99
211,2,FE26,0410
211,3,0897,075E
211,4,FF82,FE11
211,5,FCE7,FEF8
211,6,0306,01A0
211,7,FFEE,FF37
211,8,FFF7,0000
211,9,FFEE,00C9
211,10,0306,FE60
211,11,FCE7,0108
211,12,FF82,01EF
211,13,0897,F8A2
211,14,FE26,FBF0
211,15,D9E0,1367
212,0,F404,0000
212,1,0E7A,02B6
212,2,FE58,EC65
212,3,FC70,0C22
212,4,FF73,FCF5
212,5,01C4,031C
212,6,0076,FDC5
212,7,0002,0044
212,8,004A,0000
212,9,0002,FFBC
212,10,0076,023B
212,11,01C4,FCE4
212,12,FF73,030B
212,13,FC70,F3DE
212,14,FE58,139B
212,15,0E7A,FD4A
213,0,FE45,0000
213,1,02CB,0A8E
213,2,088C,FE19
213,3,F415,FEFD
213,4,01CF,0100
213,5,0051,FF47
213,6,FEB0,014F
213,7,FF3F,FFF0
213,8,FF85,0000
213,9,FF3F,0010
213,10,FEB0,FEB1
213,11,0051,00B9
213,12,01CF,FF00
213,13,F415,0103
213,14,088C,01E7
213,15,02CB,F572
214,0,2DCF,0000
214,1,DAFE,F1BF
214,2,1219,125C
214,3,FDD2,F589
214,4,FF79,0092
214,5,FECA,004D
214,6,010B,0062
214,7,0042,FFB7
214,8,000F,0000
214,9,0042,0049
214,10,010B,FF9E
214,11,FECA,FFB3
214,12,FF79,FF6E
214,13,FDD2,0A77
214,14,1219,EDA4
214,15,DAFE,0E41
215,0,F018,0000
215,1,07FA,F5F3
215,2,FD69,FF8F
215,3,063F,FC64
215,4,FEE0,0050
215,5,01A5,FFC8
215,6,008F,FEF7
215,7,0136,FFD3
215,8,0140,0000
215,9,0136,002D
215,10,008F,0109
215,11,01A5,0038
215,12,FEE0,FFB0
215,13,063F,039C
215,14,FD69,0071
215,15,07FA,0A0D
216,0,9ED8,0000
216,1,4592,0003
216,2,EDF7,006F
216,3,FD8E,0AA2
216,4,FF46,FCCE
216,5,0002,FF50
216,6,FED7,00E5
216,7,FF7A,0011
216,8,FF58,0000
216,9,FF7A,FFEF
216,10,FED7,FF1B
216,11,0002,00B0
216,12,FF46,0332
216,13,FD8E,F55E
216,14,EDF7,FF91
216,15,4592,FFFD
217,0,104C,0000
217,1,DAA0,063E
217,2,267E,2207
217,3,EFD2,E702
217,4,FDC9,0717
217,5,032E,017A
217,6,FBE2,0031
217,7,FFD4,000A
217,8,FE9A,0000
217,9,FFD4,FFF6
217,10,FBE2,FFCF
217,11,032E,FE86
217,12,FDC9,F8E9
217,13,EFD2,18FE
217,14,267E,DDF9
217,15,DAA0,F9C2
218,0,3CD2,0000
218,1,D391,FE26
218,2,0E16,0EEF
218,3,0697,F097
218,4,FE69,0233
218,5,00FD,FC85
218,6,FF44,027B
218,7,0193,FF78
218,8,00C8,0000
218,9,0193,0088
218,10,FF44,FD85
218,11,00FD,037B
218,12,FE69,FDCD
218,13,0697,0F69
218,14,0E16,F111
218,15,D391,01DA
219,0,FE5F,0000
219,1,11A1,F284
219,2,E75C,FCC7
219,3,0DC3,0492
219,4,FFA9,FEC2
219,5,FD85,0042
219,6,026C,FFA5
219,7,006B,FFF0
219,8,00A7,0000
219,9,006B,0010
219,10,026C,005B
219,11,FD85,FFBE
219,12,FFA9,013E
219,13,0DC3,FB6E
219,14,E75C,0339
219,15,11A1,0D7C
220,0,F93A,0000
220,1,04E0,07D0
220,2,FEEC,F3B6
220,3,FC0D,0DD6
220,4,0076,FE50
220,5,01A7,0062
220,6,FE44,FFA2
220,7,FF4C,0044
220,8,FF4A,0000
220,9,FF4C,FFBC
220,10,FE44,005E
220,11,01A7,FF9E
220,12,0076,01B0
220,13,FC0D,F22A
220,14,FEEC,0C4A
220,15,04E0,F830
221,0,2A42,0000
221,1,DD59,06C1
221,2,1771,FBA4
221,3,F3BD,FCDC
221,4,023F,0235
221,5,FF0B,FECA
221,6,0081,00F4
221,7,FFE3,FFD7
221,8,0004,0000
221,9,FFE3,0029
221,10,0081,FF0C
221,11,FF0B,0136
